X,Y,OBJECTID,event_unique_id,Primary_Offence,Occurrence_Date,Occurrence_Year,Occurrence_Month,Occurrence_DayOfWeek,Occurrence_DayOfMonth,Occurrence_DayOfYear,Occurrence_Hour,Report_Date,Report_Year,Report_Month,Report_DayOfWeek,Report_DayOfMonth,Report_DayOfYear,Report_Hour,Division,City,Hood_ID,NeighbourhoodName,Location_Type,Premises_Type,Bike_Make,Bike_Model,Bike_Type,Bike_Speed,Bike_Colour,Cost_of_Bike,Status,Longitude,Latitude,ObjectId2
-8847803.772,5407280.029,4169,GO-20199012032,THEFT UNDER,2019/04/15 04:00:00+00,2019,April,Monday,15,105,21,2019/04/16 04:00:00+00,2019,April,Tuesday,16,106,6,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Bank And Other Financial Institutions (Money Mart, Tsx)",Commercial,OT,VERZA SPEED 50,RC,25,BLK,400,STOLEN,-79.48117359,43.62296949,290
-8847803.772,5407280.029,4303,GO-2019907432,THEFT FROM MOTOR VEHICLE UNDER,2019/05/17 04:00:00+00,2019,May,Friday,17,137,14,2019/05/18 04:00:00+00,2019,May,Saturday,18,138,15,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,DEVINCI,JACK,MT,21,BLUBLK,2300,STOLEN,-79.48117359,43.62296949,291
-8848032.691,5406902.193,4306,GO-20199015715,THEFT UNDER,2019/05/18 04:00:00+00,2019,May,Saturday,18,138,0,2019/05/21 04:00:00+00,2019,May,Tuesday,21,141,0,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,TR,HYBRID 8.5S,TO,21,BLU,1500,STOLEN,-79.48323001,43.62051242,292
-8847425.01,5407905.589,4328,GO-2019932018,THEFT UNDER,2019/05/21 04:00:00+00,2019,May,Tuesday,21,141,8,2019/05/22 04:00:00+00,2019,May,Wednesday,22,142,9,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Private Property Structure (Pool, Shed, Detached Garage)",Other,JAMIS,XENETH ENDURA,RC,10,BLK,1500,STOLEN,-79.47777112,43.62703728,293
-8850045.962,5406357.872,4337,GO-2019949098,THEFT UNDER - BICYCLE,2019/05/20 04:00:00+00,2019,May,Monday,20,140,21,2019/05/24 04:00:00+00,2019,May,Friday,24,144,16,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GIANT,ESCAPE 2,RG,21,BLK,535,STOLEN,-79.50131553,43.61697253,294
-8849690.141,5406730.051,4338,GO-20199016177,THEFT UNDER,2019/05/23 04:00:00+00,2019,May,Thursday,23,143,0,2019/05/24 04:00:00+00,2019,May,Friday,24,144,15,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,IH,OUTLAW,MT,18,BLK,300,STOLEN,-79.49811913,43.61939295,295
-8849713.641,5406235.231,4352,GO-20199016388,THEFT UNDER,2019/05/26 04:00:00+00,2019,May,Sunday,26,146,18,2019/05/26 04:00:00+00,2019,May,Sunday,26,146,22,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),Go Station,Transit,NA,,RG,21,BLK,290,STOLEN,-79.49833024,43.61617493,296
-8847803.772,5407280.029,4365,GO-20199016615,THEFT UNDER,2019/05/18 04:00:00+00,2019,May,Saturday,18,138,12,2019/05/28 04:00:00+00,2019,May,Tuesday,28,148,12,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,CA,,MT,8,,900,STOLEN,-79.48117359,43.62296949,297
-8848032.691,5406902.193,4376,GO-20199016868,THEFT UNDER,2019/05/30 04:00:00+00,2019,May,Thursday,30,150,8,2019/05/30 04:00:00+00,2019,May,Thursday,30,150,9,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,OT,TRAIL X2,MT,24,SIL,250,STOLEN,-79.48323001,43.62051242,298
-8848032.691,5406902.193,4386,GO-20199016905,THEFT UNDER,2019/05/25 04:00:00+00,2019,May,Saturday,25,145,14,2019/05/30 04:00:00+00,2019,May,Thursday,30,150,14,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,MA,,RG,21,BLK,684,STOLEN,-79.48323001,43.62051242,299
-8847803.772,5407280.029,4406,GO-20199017003,THEFT UNDER,2019/05/18 04:00:00+00,2019,May,Saturday,18,138,14,2019/05/31 04:00:00+00,2019,May,Friday,31,151,12,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,MO,R7917WMA,MT,21,BLK,190,STOLEN,-79.48117359,43.62296949,300
-8847803.772,5407280.029,4418,GO-20199017621,THEFT UNDER,2019/05/29 04:00:00+00,2019,May,Wednesday,29,149,21,2019/06/06 04:00:00+00,2019,June,Thursday,6,157,14,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,GI,DEFY,RC,22,BLK,1400,STOLEN,-79.48117359,43.62296949,301
-8848227.057,5407039.409,4419,GO-20191043159,THEFT UNDER - BICYCLE,2019/05/28 04:00:00+00,2019,May,Tuesday,28,148,23,2019/06/06 04:00:00+00,2019,June,Thursday,6,157,17,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,SPECIALIZED,ALLEZ,TO,10,BLK,500,STOLEN,-79.48497603,43.62140475,302
-8849713.641,5406235.231,4421,GO-20191046998,THEFT UNDER,2019/06/06 04:00:00+00,2019,June,Thursday,6,157,8,2019/06/07 04:00:00+00,2019,June,Friday,7,158,8,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),Go Station,Transit,OPUS SPARK,OPUS SPARK,OT,21,REDWHI,900,STOLEN,-79.49833024,43.61617493,303
-8862911.638,5422791.461,215,GO-20179004648,THEFT UNDER,2017/04/10 04:00:00+00,2017,April,Monday,10,100,11,2017/04/13 04:00:00+00,2017,April,Thursday,13,103,13,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,MAX TRAINER M5,OT,1,,2146,STOLEN,-79.61688986,43.72375357,304
-8861664.974,5423588.653,722,GO-20179008955,THEFT UNDER - BICYCLE,2017/06/26 04:00:00+00,2017,June,Monday,26,177,14,2017/06/26 04:00:00+00,2017,June,Monday,26,177,19,D23,Toronto,1,West Humber-Clairville (1),Universities / Colleges,Educational,GT,VANTARA,RC,9,BLK,784,STOLEN,-79.60569089,43.72892868,305
-8861664.974,5423588.653,1400,GO-20179014740,THEFT UNDER - BICYCLE,2017/09/10 04:00:00+00,2017,September,Sunday,10,253,12,2017/09/14 04:00:00+00,2017,September,Thursday,14,257,12,D23,Toronto,1,West Humber-Clairville (1),"Hospital / Institutions / Medical Facilities (Clinic, Dentist, Morgue)",Other,UK,,RG,15,LBL,0,STOLEN,-79.60569089,43.72892868,306
-8862616.107,5424091.143,1683,GO-20171879806,THEFT UNDER - BICYCLE,2017/10/16 04:00:00+00,2017,October,Monday,16,289,11,2017/10/19 04:00:00+00,2017,October,Thursday,19,292,17,D23,Toronto,1,West Humber-Clairville (1),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,NORCO,STORM,MT,21,BLU,600,STOLEN,-79.61423506,43.73219045,307
-8861496.588,5420061.767,2922,GO-20181343089,THEFT UNDER - BICYCLE,2018/07/16 04:00:00+00,2018,July,Monday,16,197,19,2018/07/23 04:00:00+00,2018,July,Monday,23,204,7,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,UNKNOWN MAKE,,MT,21,GRYYEL,120,STOLEN,-79.60417825,43.70602991,308
-8860281.46,5414852.179,3124,GO-20189025626,THEFT UNDER - BICYCLE,2018/08/08 04:00:00+00,2018,August,Wednesday,8,220,8,2018/08/08 04:00:00+00,2018,August,Wednesday,8,220,21,D23,Toronto,1,West Humber-Clairville (1),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SU,,RG,1,SIL,250,STOLEN,-79.59326257,43.67218997,309
-8857855.718,5422475.555,3622,GO-20189033044,THEFT UNDER - BICYCLE,2018/10/02 04:00:00+00,2018,October,Tuesday,2,275,11,2018/10/05 04:00:00+00,2018,October,Friday,5,278,15,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,UK,,MT,3,BLK,178,STOLEN,-79.57147176,43.72170269,310
-8861154.536,5426404.883,4391,GO-20199017068,THEFT UNDER,2019/05/31 04:00:00+00,2019,May,Friday,31,151,21,2019/05/31 04:00:00+00,2019,May,Friday,31,151,22,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,SU,,MT,21,LGR,199,STOLEN,-79.60110555,43.74720714,311
-8861220.527,5421973.629,4951,GO-20191455671,THEFT UNDER - BICYCLE,2019/07/31 04:00:00+00,2019,July,Wednesday,31,212,8,2019/08/02 04:00:00+00,2019,August,Friday,2,214,13,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,NEXT,UNKOWN,OT,21,BLU,1000,STOLEN,-79.60169835,43.71844401,312
-8858206.289,5423467.327,4956,GO-20191458923,THEFT UNDER - BICYCLE,2019/07/29 04:00:00+00,2019,July,Monday,29,210,12,2019/08/02 04:00:00+00,2019,August,Friday,2,214,19,D23,Toronto,1,West Humber-Clairville (1),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,SUPERCYCLE,,MT,21,BLU,150,STOLEN,-79.57462099,43.7281411,313
-8861220.527,5421973.629,5464,GO-20191908158,THEFT UNDER - BICYCLE,2019/10/03 04:00:00+00,2019,October,Thursday,3,276,14,2019/10/04 04:00:00+00,2019,October,Friday,4,277,8,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,OTHER,,RG,1,BLK,,STOLEN,-79.60169835,43.71844401,314
-8856767.262,5415891.119,18105,GO-20171396895,B&E W'INTENT,2017/07/30 04:00:00+00,2017,July,Sunday,30,211,1,2017/08/03 04:00:00+00,2017,August,Thursday,3,215,17,D23,Toronto,7,Willowridge-Martingrove-Richview (7),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UNKNOWN MAKE,,MT,10,BLU,100,STOLEN,-79.56169399,43.67894014,315
-8858399.37,5424010.725,6038,GO-2020684156,B&E,2019/12/27 05:00:00+00,2019,December,Friday,27,361,14,2020/04/08 04:00:00+00,2020,April,Wednesday,8,99,14,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,NORCO,VALENCE C105,RC,22,GRY,2200,STOLEN,-79.57635547,43.73166845,316
-8862075.387,5423368.384,6719,GO-20209018364,THEFT UNDER,2020/07/22 04:00:00+00,2020,July,Wednesday,22,204,18,2020/07/23 04:00:00+00,2020,July,Thursday,23,205,17,D23,Toronto,1,West Humber-Clairville (1),Universities / Colleges,Educational,GT,AVALANCHE,MT,9,BLK,760,STOLEN,-79.60937769,43.72749881,317
-8862075.387,5423368.384,6754,GO-20209018364,THEFT UNDER,2020/07/22 04:00:00+00,2020,July,Wednesday,22,204,18,2020/07/23 04:00:00+00,2020,July,Thursday,23,205,17,D23,Toronto,1,West Humber-Clairville (1),Universities / Colleges,Educational,GT,,MT,9,BLK,760,STOLEN,-79.60937769,43.72749881,318
-8861664.974,5423588.653,7576,GO-20209028219,THEFT UNDER,2020/10/24 04:00:00+00,2020,October,Saturday,24,298,11,2020/10/31 04:00:00+00,2020,October,Saturday,31,305,15,D23,Toronto,1,West Humber-Clairville (1),Schools During Un-Supervised Activity,Educational,UK,,OT,1,GRY,0,STOLEN,-79.60569089,43.72892868,319
-8861664.974,5423588.653,8095,GO-20142262250,THEFT UNDER,2014/06/10 04:00:00+00,2014,June,Tuesday,10,161,13,2014/06/10 04:00:00+00,2014,June,Tuesday,10,161,15,D23,Toronto,1,West Humber-Clairville (1),Schools During Un-Supervised Activity,Educational,CCM,29,MT,21,BLK,,STOLEN,-79.60569089,43.72892868,320
-8860307.916,5424335.006,8590,GO-20142668100,THEFT UNDER,2014/08/09 04:00:00+00,2014,August,Saturday,9,221,15,2014/08/09 04:00:00+00,2014,August,Saturday,9,221,15,D23,Toronto,1,West Humber-Clairville (1),"Apartment (Rooming House, Condo)",Apartment,OTHER,GIMELLI,BM,35,RED,599,STOLEN,-79.59350023,43.73377335,321
-8861109.529,5424036.238,9471,GO-2015687344,THEFT UNDER,2015/04/25 04:00:00+00,2015,April,Saturday,25,115,22,2015/04/25 04:00:00+00,2015,April,Saturday,25,115,22,D23,Toronto,1,West Humber-Clairville (1),Convenience Stores,Commercial,GIANT,,MT,8,BRN,700,STOLEN,-79.60070124,43.73183406,322
-8861664.974,5423588.653,9552,GO-2015761746,THEFT UNDER,2015/05/06 04:00:00+00,2015,May,Wednesday,6,126,18,2015/05/07 04:00:00+00,2015,May,Thursday,7,127,19,D23,Toronto,1,West Humber-Clairville (1),Universities / Colleges,Educational,UNKNOWN MAKE,,MT,18,BLKGRY,192,STOLEN,-79.60569089,43.72892868,323
-8863279.834,5423556.327,9637,GO-2015859298,B&E,2015/05/22 04:00:00+00,2015,May,Friday,22,142,22,2015/05/23 04:00:00+00,2015,May,Saturday,23,143,12,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,GT,KARORAM,MT,10,BLK,710,STOLEN,-79.62019742,43.72871884,324
-8863279.834,5423556.327,9638,GO-2015859298,B&E,2015/05/22 04:00:00+00,2015,May,Friday,22,142,22,2015/05/23 04:00:00+00,2015,May,Saturday,23,143,12,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,NAKAMURA,MONSTER 6.3,MT,10,BLK,212,STOLEN,-79.62019742,43.72871884,325
-8860733.711,5417710.615,9849,GO-20159003826,THEFT UNDER,2015/06/21 04:00:00+00,2015,June,Sunday,21,172,11,2015/06/22 04:00:00+00,2015,June,Monday,22,173,11,D23,Toronto,1,West Humber-Clairville (1),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,CARPE H50,RG,10,BLK,700,STOLEN,-79.59732521,43.69075989,326
-8861774.942,5424327.321,10063,GO-20151248729,THEFT UNDER,2015/07/22 04:00:00+00,2015,July,Wednesday,22,203,11,2015/07/22 04:00:00+00,2015,July,Wednesday,22,203,12,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,GENESIS,GENESIS,OT,10,,160,STOLEN,-79.60667875,43.73372347,327
-8858227.86,5422787.67,10105,GO-20151269728,THEFT FROM MOTOR VEHICLE UNDER,2015/07/25 04:00:00+00,2015,July,Saturday,25,206,1,2015/07/25 04:00:00+00,2015,July,Saturday,25,206,14,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,MOUNTAIN,MT,21,BLK,99,STOLEN,-79.57481477,43.72372896,328
-8863500.254,5423164.618,10280,GO-20151424849,THEFT UNDER,2015/08/10 04:00:00+00,2015,August,Monday,10,222,11,2015/08/19 04:00:00+00,2015,August,Wednesday,19,231,7,D23,Toronto,1,West Humber-Clairville (1),"Open Areas (Lakes, Parks, Rivers)",Outside,UNKNOWN,,OT,0,REDWHI,150,STOLEN,-79.62217749,43.72617604,329
-8861664.974,5423588.653,10347,GO-20159006386,THEFT UNDER,2015/08/24 04:00:00+00,2015,August,Monday,24,236,9,2015/08/25 04:00:00+00,2015,August,Tuesday,25,237,11,D23,Toronto,1,West Humber-Clairville (1),Universities / Colleges,Educational,OT,DENALI,RC,21,LGR,340,STOLEN,-79.60569089,43.72892868,330
-8861403.348,5428047.048,11218,GO-2016460547,MISCHIEF UNDER,2016/03/17 04:00:00+00,2016,March,Thursday,17,77,10,2016/03/17 04:00:00+00,2016,March,Thursday,17,77,10,D23,Toronto,1,West Humber-Clairville (1),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,RA,,MT,99,PLE,,RECOVERED,-79.60334066,43.75786287,331
-8859777.456,5426568.915,17341,GO-20209015753,THEFT UNDER,2020/06/06 04:00:00+00,2020,June,Saturday,6,158,6,2020/06/19 04:00:00+00,2020,June,Friday,19,171,19,D23,Toronto,2,Mount Olive-Silverstone-Jamestown (2),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,,SC,1,LBL,500,STOLEN,-79.58873503,43.7482716,332
-8860123.461,5422727.847,11427,GO-20169005231,THEFT UNDER,2016/06/01 04:00:00+00,2016,June,Wednesday,1,153,22,2016/06/02 04:00:00+00,2016,June,Thursday,2,154,1,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,,RG,1,SIL,0,STOLEN,-79.59184324,43.72334059,333
-8863356.896,5423585.557,11678,GO-20161149572,THEFT UNDER - BICYCLE,2016/06/30 04:00:00+00,2016,June,Thursday,30,182,12,2016/07/01 04:00:00+00,2016,July,Friday,1,183,9,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,RALEIGH,,RG,10,PLE,20,STOLEN,-79.62088968,43.72890858,334
-8860103.484,5424797.385,11716,GO-20161180530,THEFT UNDER - BICYCLE,2016/07/04 04:00:00+00,2016,July,Monday,4,186,15,2016/07/06 04:00:00+00,2016,July,Wednesday,6,188,11,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,INFINITY,HT27.5,MT,0,BLKGRN,299,STOLEN,-79.59166379,43.73677452,335
-8859606.502,5422612.091,11898,GO-20161280528,B&E,2016/07/15 04:00:00+00,2016,July,Friday,15,197,18,2016/07/21 04:00:00+00,2016,July,Thursday,21,203,13,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,TREK,LUSH,MT,18,BLKPNK,2500,STOLEN,-79.58719932,43.7225891,336
-8847803.772,5407280.029,12120,GO-20169008929,THEFT UNDER,2016/08/17 04:00:00+00,2016,August,Wednesday,17,230,0,2016/08/17 04:00:00+00,2016,August,Wednesday,17,230,12,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Apartment (Rooming House, Condo)",Apartment,GI,ROAM 1,OT,27,WHI,500,STOLEN,-79.48117359,43.62296949,337
-8861664.974,5423588.653,12066,GO-20169008586,THEFT UNDER,2016/08/10 04:00:00+00,2016,August,Wednesday,10,223,18,2016/08/11 04:00:00+00,2016,August,Thursday,11,224,15,D23,Toronto,1,West Humber-Clairville (1),Universities / Colleges,Educational,SU,NITROUS,MT,21,ONG,150,STOLEN,-79.60569089,43.72892868,338
-8860103.484,5424797.385,12477,GO-20161711330,THEFT UNDER - BICYCLE,2016/09/19 04:00:00+00,2016,September,Monday,19,263,8,2016/09/26 04:00:00+00,2016,September,Monday,26,270,15,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,UNKNOWN,UNKNOWN,RG,18,RED,100,STOLEN,-79.59166379,43.73677452,339
-8860103.484,5424797.385,12478,GO-20161711330,THEFT UNDER - BICYCLE,2016/09/19 04:00:00+00,2016,September,Monday,19,263,8,2016/09/26 04:00:00+00,2016,September,Monday,26,270,15,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,N/A,N/A,RG,18,GRY,200,STOLEN,-79.59166379,43.73677452,340
-8857320.445,5420935.747,12562,GO-20161778437,THEFT UNDER - BICYCLE,2016/10/06 04:00:00+00,2016,October,Thursday,6,280,13,2016/10/06 04:00:00+00,2016,October,Thursday,6,280,13,D23,Toronto,1,West Humber-Clairville (1),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,OTHER,,OT,15,GRYYEL,,STOLEN,-79.56666332,43.71170516,341
-8860103.484,5424797.385,12568,GO-20161693148,THEFT UNDER,2016/09/21 04:00:00+00,2016,September,Wednesday,21,265,16,2016/09/26 04:00:00+00,2016,September,Monday,26,270,15,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,CCM,,MT,18,RED,,STOLEN,-79.59166379,43.73677452,342
-8860103.484,5424797.385,12569,GO-20161672847,THEFT UNDER - BICYCLE,2016/09/09 04:00:00+00,2016,September,Friday,9,253,13,2016/09/21 04:00:00+00,2016,September,Wednesday,21,265,14,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,OTHER,,RG,0,RED,,STOLEN,-79.59166379,43.73677452,343
-8863478.875,5426354.095,12570,GO-20161782582,THEFT UNDER - BICYCLE,2016/10/06 04:00:00+00,2016,October,Thursday,6,280,22,2016/10/07 04:00:00+00,2016,October,Friday,7,281,3,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,BMX,,MT,1,RED,100,STOLEN,-79.62198544,43.74687755,344
-8862666.847,5425895.205,12718,GO-20161954777,B&E,2016/11/02 04:00:00+00,2016,November,Wednesday,2,307,16,2016/11/03 04:00:00+00,2016,November,Thursday,3,308,11,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,HERO,UNKNOWN,EL,35,BLK,2000,STOLEN,-79.61469087,43.74389954,345
-8861664.974,5423588.653,12743,GO-20161993323,THEFT UNDER - BICYCLE,2016/11/09 05:00:00+00,2016,November,Wednesday,9,314,12,2016/11/09 05:00:00+00,2016,November,Wednesday,9,314,12,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,TELLURIDE,,RG,10,RED,70,STOLEN,-79.60569089,43.72892868,346
-8861664.974,5423588.653,14475,GO-20189036765,THEFT UNDER - BICYCLE,2018/10/01 04:00:00+00,2018,October,Monday,1,274,2,2018/11/04 04:00:00+00,2018,November,Sunday,4,308,3,D23,Toronto,1,West Humber-Clairville (1),"Streets, Roads, Highways (Bicycle Path, Private Road)",Outside,CC,700CC,MT,21,BLK,0,STOLEN,-79.60569089,43.72892868,347
-8861774.942,5424327.321,14559,GO-20199025551,THEFT UNDER,2019/08/08 04:00:00+00,2019,August,Thursday,8,220,14,2019/08/09 04:00:00+00,2019,August,Friday,9,221,16,D23,Toronto,1,West Humber-Clairville (1),"Other Commercial / Corporate Places (For Profit, Warehouse, Corp. Bldg",Commercial,SU,NITRO,MT,21,ONG,160,STOLEN,-79.60667875,43.73372347,348
-8860239.189,5423263.171,14585,GO-20191874933,PROPERTY - FOUND,2019/09/27 04:00:00+00,2019,September,Friday,27,270,7,2019/09/29 04:00:00+00,2019,September,Sunday,29,272,10,D23,Toronto,1,West Humber-Clairville (1),"Open Areas (Lakes, Parks, Rivers)",Outside,GIO,,EL,20,BLK,500,UNKNOWN,-79.59288284,43.72681581,349
-8857050.305,5412198.621,17350,GO-20209016764,THEFT FROM MOTOR VEHICLE UNDER,2020/07/03 04:00:00+00,2020,July,Friday,3,185,23,2020/07/04 04:00:00+00,2020,July,Saturday,4,186,13,D22,Toronto,11,Eringate-Centennial-West Deane (11),"Single Home, House (Attach Garage, Cottage, Mobile)",House,UK,,OT,1,WHI,500,STOLEN,-79.56423661,43.65494591,350
-8848032.691,5406902.193,4469,GO-20199018368,THEFT UNDER,2019/06/12 04:00:00+00,2019,June,Wednesday,12,163,10,2019/06/12 04:00:00+00,2019,June,Wednesday,12,163,18,D22,Toronto,17,Mimico (includes Humber Bay Shores) (17),"Parking Lots (Apt., Commercial Or Non-Commercial)",Outside,OT,,MT,10,,3500,STOLEN,-79.48323001,43.62051242,351
-8860837.642,5425069.484,14657,GO-20179008256,THEFT UNDER - BICYCLE,2017/06/10 04:00:00+00,2017,June,Saturday,10,161,19,2017/06/16 04:00:00+00,2017,June,Friday,16,167,19,D23,Toronto,1,West Humber-Clairville (1),"Apartment (Rooming House, Condo)",Apartment,SU,,OT,50,BLU,200,STOLEN,-79.59825884,43.73854056,352
-8861664.974,5423588.653,14953,GO-2015919180,THEFT UNDER,2015/06/01 04:00:00+00,2015,June,Monday,1,152,9,2015/06/02 04:00:00+00,2015,June,Tuesday,2,153,2,D23,Toronto,1,West Humber-Clairville (1),Universities / Colleges,Educational,MONGOOSE,,MT,0,GRY,198,STOLEN,-79.60569089,43.72892868,353
-8862898.158,5422354.039,14960,GO-20151126824,THEFT UNDER,2015/07/03 04:00:00+00,2015,July,Friday,3,184,20,2015/07/04 04:00:00+00,2015,July,Saturday,4,185,14,D23,Toronto,1,West Humber-Clairville (1),"Single Home, House (Attach Garage, Cottage, Mobile)",House,OTHER,,MT,1,BLK,500,STOLEN,-79.61676877,43.72091378,354
-8863329.414,5425811.479,17648,GO-20191912382,B&E,2019/10/04 04:00:00+00,2019,October,Friday,4,277,0,2019/10/04 04:00:00+00,2019,October,Friday,4,277,16,D23,Toronto,1,West Humber-Clairville (1),"Construction Site (Warehouse, Trailer, Shed)",Commercial,HYPER,VIKING TRAIL,MT,21,BLK,200,STOLEN,-79.62064281,43.74335617,355
-8858975.905,5422843.444,17915,GO-20149003177,THEFT UNDER,2014/05/05 04:00:00+00,2014,May,Monday,5,125,8,2014/05/06 04:00:00+00,2014,May,Tuesday,6,126,6,D23,Toronto,1,West Humber-Clairville (1),Schools During Supervised Activity,Educational,OT,AVIGO,BM,1,BLK,250,STOLEN,-79.58153457,43.72409104,356
